chain_id	precision_at_l
1m70_A	0.37894736842105264
1m8p_A	0.3627450980392157
1m9h_A	0.4729241877256318
1m9i_A	0.16666666666666666
1m9s_A	0.17254901960784313
1m9u_A	0.34439834024896265
1mbm_A	0.1919191919191919
1mcp_H	0.545045045045045
1mda_H	0.09239130434782608
1me7_A	0.2684931506849315
1mfz_A	0.46559633027522934
1mg2_A	0.3795811518324607
1mg5_A	0.6470588235294118
1mg7_B	0.08522727272727272
1mgt_A	0.16568047337278108
1mio_A	0.29215686274509806
1miu_A	0.06274509803921569
1miv_A	0.24556962025316456
1mk0_A	0.35051546391752575
1mk4_A	0.49044585987261147
1mki_A	0.15384615384615385
1mkm_B	0.3724696356275304
1mky_A	0.4864864864864865
1mkz_B	0.5263157894736842
1ml0_A	0.11859838274932614
1mmf_E	0.2391304347826087
1mog_A	0.5970149253731343
1mok_D	0.2549019607843137
1mow_A	0.29435483870967744
1moz_A	0.5337078651685393
1mpy_A	0.30944625407166126
1mqs_A	0.22156862745098038
1mr6_A	0.22058823529411764
1msv_B	0.0875
1msw_D	0.041176470588235294
1mu0_A	0.5733788395904437
1mu2_B	0.07711442786069651
1mve_A	0.2839506172839506
1mw5_A	0.04938271604938271
1mw7_A	0.13636363636363635
1mwi_A	0.47878787878787876
1mwq_A	0.5
1mww_A	0.38333333333333336
1mwy_A	0.547945205479452
1mx9_D	0.3352941176470588
1mxs_A	0.4722222222222222
1mza_A	0.30833333333333335
1mzj_A	0.4550898203592814
1mzk_A	0.3770491803278688
1mzr_B	0.48188405797101447
1n00_A	0.16981132075471697
1n07_B	0.12258064516129032
1n12_A	0.36231884057971014
