chain_id	precision_at_l
1kfw_A	0.4068965517241379
1kgs_A	0.5205479452054794
1kgz_B	0.13333333333333333
1khc_A	0.2773722627737226
1khv_B	0.096579476861167
1kit_A	0.27450980392156865
1kjn_A	0.506578947368421
1kk9_A	0.05339805825242718
1kkh_A	0.26498422712933756
1klf_B	0.26523297491039427
1km9_A	0.11711711711711711
1kn6_A	0.0684931506849315
1kng_A	0.5347222222222222
1knr_A	0.21568627450980393
1knv_B	0.09621993127147767
1knw_A	0.3586698337292161
1ko7_A	0.22807017543859648
1koo_C	0.4198473282442748
1kop_A	0.07623318385650224
1kp0_A	0.3333333333333333
1kp6_A	0.05063291139240506
1kpl_B	0.1197339246119734
1kpt_A	0.19047619047619047
1kqg_A	0.17058823529411765
1kqg_B	0.0726643598615917
1kqs_C	0.11788617886178862
1kr2_D	0.34334763948497854
1kr4_A	0.5545454545454546
1krh_A	0.42136498516320475
1ksf_X	0.2725490196078431
1ksi_A	0.07058823529411765
1ksk_A	0.2905982905982906
1ksq_A	0.3333333333333333
1kvi_A	0.43037974683544306
1kvz_A	0.102803738317757
1kw2_A	0.06373626373626373
1kwf_A	0.24517906336088155
1kxj_A	0.4630541871921182
1kyt_A	0.44
1kzf_A	0.3787878787878788
1kzq_A	0.1857707509881423
1kzy_C	0.2974137931034483
1l0p_A	0.3950892857142857
1l1l_A	0.08627450980392157
1l1o_C	0.06358381502890173
1l1q_A	0.5027624309392266
1l1s_A	0.5135135135135135
1l2m_A	0.2627118644067797
1l3c_C	0.5752688172043011
1l3g_A	0.08130081300813008
1l3l_A	0.3261802575107296
1l5a_A	0.20518867924528303
1l5x_B	0.4244604316546763
1l6h_A	0.2318840579710145
1l6z_A	0.5960591133004927
1l7y_A	0.39361702127659576
1l8q_A	0.37383177570093457
1l8w_D	0.07666666666666666
1l9x_B	0.3979591836734694
1lab_A	0.2375
1laf_E	0.5588235294117647
1lbq_A	0.3595505617977528
1lbu_A	0.29107981220657275
1lcs_B	0.1073170731707317
1lda_A	0.14960629921259844
1le7_A	0.016260162601626018
1lf6_A	0.29215686274509806
1lfw_A	0.3269230769230769
1lgf_A	0.13402061855670103
1lh1_A	0.0915032679738562
1lk7_A	0.27510917030567683
1lkn_A	0.4157303370786517
1ll0_B	0.41198501872659177
1llo_A	0.46886446886446886
1lm0_A	0.40594059405940597
1lmi_A	0.3969465648854962
1lml_A	0.15483870967741936
1ln4_A	0.32653061224489793
1lns_A	0.3137254901960784
1lpb_B	0.41870824053452116
1lqi_A	0.2153846153846154
1lqs_R	0.45410628019323673
1lqu_B	0.3986784140969163
1lr0_A	0.5
1lr5_A	0.58125
1lrz_A	0.3175
1ls4_A	0.0975609756097561
1lsh_A	0.2901960784313726
1lsi_A	0.21212121212121213
1lth_R	0.4281150159744409
1ltk_C	0.37264150943396224
1ltl_E	0.2396694214876033
1ltu_A	0.04225352112676056
1lu2_A	0.23715415019762845
1lu4_A	0.5895522388059702
1luz_A	0.29411764705882354
1lvm_A	0.30131004366812225
1lw1_A	0.09714285714285714
1lwh_A	0.2789115646258503
1lwt_A	0.16964285714285715
1lxj_A	0.34615384615384615
1lxn_A	0.4444444444444444
1lxy_A	0.11246943765281174
1ly8_A	0.017699115044247787
1lyq_B	0.4807692307692308
1m0u_A	0.29064039408866993
1m0v_A	0.11538461538461539
1m0w_A	0.23700623700623702
1m1b_A	0.570446735395189
1m1c_A	0.01764705882352941
1m1y_P	0.40484429065743943
1m2w_A	0.13008130081300814
1m2x_A	0.4748858447488584
1m33_A	0.609375
1m3e_B	0.2558139534883721
1m3u_A	0.5114503816793893
1m4u_A	0.05025125628140704
1m4u_L	0.0625
1m4v_B	0.12690355329949238
1m56_B	0.2653846153846154
1m58_A	0.10377358490566038
1m5s_A	0.09764309764309764
1m5t_A	0.5691056910569106
1m5y_D	0.2365038560411311
1m5z_A	0.34065934065934067
1m6d_A	0.2383177570093458
1m6e_X	0.4456824512534819
1m70_A	0.3894736842105263
1m8p_A	0.3588235294117647
1m9h_A	0.5018050541516246
1m9i_A	0.1607843137254902
1m9s_A	0.17058823529411765
1m9u_A	0.31950207468879666
1mbm_A	0.20707070707070707
1mcp_H	0.5315315315315315
1mda_H	0.08152173913043478
1me7_A	0.32602739726027397
1mfz_A	0.46788990825688076
1mg2_A	0.3900523560209424
1mg5_A	0.6470588235294118
1mg7_B	0.08522727272727272
1mgt_A	0.17159763313609466
1mio_A	0.3196078431372549
1miu_A	0.06470588235294118
1miv_A	0.20253164556962025
1mk0_A	0.3402061855670103
1mk4_A	0.4713375796178344
1mki_A	0.14423076923076922
1mkm_B	0.291497975708502
1mky_A	0.47665847665847666
1mkz_B	0.5146198830409356
1ml0_A	0.12668463611859837
1mmf_E	0.16847826086956522
1mog_A	0.5373134328358209
1mok_D	0.24901960784313726
1mow_A	0.2661290322580645
1moz_A	0.5056179775280899
1mpy_A	0.3485342019543974
1mqs_A	0.22156862745098038
1mr6_A	0.20588235294117646
1msv_B	0.109375
1msw_D	0.03725490196078431
1mu0_A	0.6006825938566553
1mu2_B	0.11194029850746269
1mve_A	0.2757201646090535
1mw5_A	0.06790123456790123
1mw7_A	0.12272727272727273
1mwi_A	0.4666666666666667
1mwq_A	0.51
1mww_A	0.4583333333333333
1mwy_A	0.4657534246575342
1mx9_D	0.33137254901960783
1mxs_A	0.4537037037037037
1mza_A	0.32916666666666666
1mzj_A	0.4550898203592814
1mzk_A	0.3114754098360656
